Original Sentence	Modified Sentence	Case Rule Applied	Source of Data
 sọ fún Olúwa mi pé:“Ìwọ jókòó ní ọwọ́ ọ̀tún mi	 so fun Oluwa mi pe:“Iwo jokoo ni owo otun mi	remove_accents_and_underdots	bible
Ǹjẹ́ dìde	Nje dide	remove_accents_and_underdots	bible
Àwọn Júù sì gé gbogbo àwọn ọ̀tá a wọn lulẹ̀ pẹ̀lú idà	Awon Juu si ge gbogbo awon ota a won lule pelu ida	remove_accents_and_underdots	bible
Ó gbéraga	O gberaga	remove_accents_and_underdots	bible
A bí àwọn ọmọ fún Ṣemu tí Jafeti jẹ́ ẹ̀gbọ́n rẹ̀ ọkùnrin: Ṣemu sì ni baba gbogbo àwọn ọmọ Eberi.	A bi awon omo fun Semu ti Jafeti je egbon re okunrin: Semu si ni baba gbogbo awon omo Eberi.	remove_accents_and_underdots	bible
Jefta ará Gileadi jẹ́ akọni jagunjagun. Gileadi ni baba rẹ̀; ṣùgbọ́n ìyá rẹ̀ jẹ́ panṣágà. 	Jefta ara Gileadi jẹ akọni jagunjagun. Gileadi ni baba rẹ; ṣugbọn rẹ jẹ	remove_only_accents_and_any_random_word	bible
Ará ti òkè ọ̀run ń bẹ	Ara ti oke orun n be	remove_accents_and_underdots	bible
Ìdí nìyí tí àwọn baba wa ṣe ṣubú nípa idà àti ìdí tí àwọn ọmọkùnrin àti ọmọbìnrin àti àwọn aya wa tiwọn kó wọ́n ní ìgbèkùn. 	Idi niyi ti awon baba wa se subu nipa ida ati idi ti awon omokunrin ati omobinrin ati awon aya wa tiwon ko won ni igbekun. 	remove_accents_and_underdots	bible
Sì wò ó	Si wo o	remove_accents_and_underdots	bible
A sì pàṣẹ fún wọn pé	A fun wọn pe	remove_only_accents_and_any_random_word	bible
Nígbà tí Israẹli parí pípa gbogbo àwọn ìlú Ai ní pápá àti ní aginjù ní ibi tí wọ́n ti lépa wọn lọ	Nigba ti Israeli pari pipa gbogbo awon ilu Ai ni papa ati ni aginju ni ibi ti won ti lepa won lo	remove_accents_and_underdots	bible
“ ‘Nígbà tí àjèjì kan bá ń gbé pẹ̀lú yín ní ilẹ̀ yín	ti ajeji kan ba n gbe pẹlu yin ni yin	remove_only_accents_and_any_random_word	bible
kí ẹ sì wí pé	ki e si wi pe	remove_accents_and_underdots	bible
Nítorí náà ẹ gbọdọ̀ ṣe ohun tí mo fẹ́	Nitori naa e gbodo se ohun ti mo fe	remove_accents_and_underdots	bible
Ó sì fi òkùnkùn ṣe ibùjókòó yí ara rẹ̀	O si fi okunkun se ibujokoo yi ara re	remove_accents_and_underdots	bible
Nítorí mo yọ̀ gidigidi	Nitori mo yo gidigidi	remove_accents_and_underdots	bible
“Nítorí náà	Nitori naa	remove_only_accents_and_any_random_word	bible
Àwọn wọ̀nyí ni ó tọ Filipi wá	Awon wonyi ni o to Filipi wa	remove_accents_and_underdots	bible
Kí gbogbo ìparun tí ó ṣe sí ẹran-ara wa wà lórí Babeli	Ki iparun ti o ṣe ẹran-ara wa wa lori Babeli	remove_only_accents_and_any_random_word	bible
Lẹ́yìn ikú Abimeleki	Lẹyin iku Abimeleki	remove_only_accents	bible
Olùbùkún ni 	Olubukun ni	remove_only_accents_and_any_random_word	bible
“Nígbà náà	Nigba naa	remove_only_accents	bible
Johanu dá wọn lóhùn	Johanu da won lohun	remove_accents_and_underdots	bible
Wọn ń kẹ́gàn wa	wa n kẹgan Wọn	remove_only_accents_and_swap_word	bible
bí wọ́n bá sì fi gbogbo àyà àti gbogbo ọkàn wọn yípadà sí ọ	bi won ba si fi gbogbo aya ati gbogbo okan won yipada si o	remove_accents_and_underdots	bible
Ẹlẹ́gàn kò fẹ́ ẹni tí ń ba wí:kò ní gbàmọ̀ràn lọ́dọ̀ ọlọ́gbọ́n.	Ẹlẹgan ko fẹ ẹni ti n ba wi:ko ni gbamọran lọdọ ọlọgbọn.	remove_only_accents	bible
Mose dáhùn ó wí pé	Mose dahun o wi pe	remove_only_accents	bible
Nígbà náà ni Jonatani wí fún Dafidi pé: “Mo fi  Ọlọ́run àwọn Israẹli búra pé	Nigba naa ni Jonatani wi fun Dafidi pe: “Mo fi  Olorun awon Israeli bura pe	remove_accents_and_underdots	bible
Lọ́gán	Lọgan	remove_only_accents	bible
Ẹ hu	E hu	remove_accents_and_underdots	bible
Ààfin rẹ̀ níbi tí yóò sì gbé wà ní àgbàlá lẹ́yìn ààfin	Aafin wa nibi ti yoo si gbe rẹ ni agbala lẹyin aafin	remove_only_accents_and_swap_word	bible
Bí ó ti ń sọ nǹkan wọ̀nyí fún wọn	Bi o ti n sọ nnkan wọnyi fun wọn	remove_only_accents	bible
Nígbà náà ni Daniẹli tọ́ Arioku lọ	Nigba naa ni Daniẹli tọ Arioku lọ	remove_only_accents	bible
Wọ́n sì súnmọ́ ìletò tí wọ́n ń lọ: ó sì ṣe bí ẹni pé yóò lọ sí iwájú. 	Won si sunmo ileto ti won n lo: o si se bi eni pe yoo lo si iwaju. 	remove_accents_and_underdots	bible
Nítorí náà	Nitori naa	remove_accents_and_underdots	bible
Èmi yóò gbé ìdájọ́ mi jáde lórí rẹ̀ pẹ̀lú ìyọnu àti ìtàjẹ̀ sílẹ̀; Èmi yóò dá àgbàrá òjò	Emi yoo gbe idajo mi jade lori re pelu iyonu ati itaje sile; Emi yoo da agbara ojo	remove_accents_and_underdots	bible
“Kíyèsi	“Kiyesi	remove_accents_and_underdots	bible
Sattu jẹ́ ọ̀tà-dínlẹ́gbẹ̀rún ó-lé-márùn-ún (945)	Sattu je ota-dinlegberun o-le-marun-un (945)	remove_accents_and_underdots	bible
Lẹ́yìn náà	naa Lẹyin	remove_only_accents_and_swap_word	bible
Ẹni tí ó bá sì lu ẹran pa	Eni ti o ba si lu eran pa	remove_accents_and_underdots	bible
Láti inú apẹ̀rẹ̀ ìṣù àkàrà aláìwú	Lati iṣu akara alaiwu	remove_only_accents_and_any_random_word	bible
Gbọ́ àdúrà mi	Gbo adura mi	remove_accents_and_underdots	bible
Nítorí pé nínú Ẹ̀mí kan ní a ti bamitiisi gbogbo wa sínú ara kan	Nitori pe ninu Emi kan ni a ti bamitiisi gbogbo wa sinu ara kan	remove_accents_and_underdots	bible
 Ọlọ́run wa	Ọlọrun wa	remove_only_accents_and_any_random_word	bible
Pẹ̀lú Mikiloti	Pelu Mikiloti	remove_accents_and_underdots	bible
 A ti pín ìjọba rẹ a sì ti fi fún àwọn Media àti àwọn Persia.”	 A ti pin ijoba re a si ti fi fun awon Media ati awon Persia.”	remove_accents_and_underdots	bible
“Síbẹ̀	“Sibe	remove_accents_and_underdots	bible
Bẹ́ẹ̀ ni  yọ Hesekiah àti àwọn ènìyàn Jerusalẹmu kúrò lọ́wọ́ Sennakeribu ọba Asiria àti lọ́wọ́ gbogbo àwọn mìíràn. Ó tọ́jú wọn ní gbogbo ọ̀nà. 	Bẹẹ ni  yọ Hesekiah ati awọn eniyan Jerusalẹmu kuro lọwọ Sennakeribu ọba Asiria ati lọwọ gbogbo awọn miiran. O tọju wọn ni gbogbo ọna. 	remove_only_accents	bible
Ní ojoojúmọ́ ni ọba Babeli ń fún Jehoiakini ní ìpín tirẹ̀ bí ó tí ń bẹ láààyè	Ni ojoojumo ni oba Babeli n fun Jehoiakini ni ipin tire bi o ti n be laaaye	remove_accents_and_underdots	bible
Ní gbogbo ọjọ́ náà àti òru	Ni gbogbo ojo naa ati oru	remove_accents_and_underdots	bible
Kí Ọlọ́run	Ki Olorun	remove_accents_and_underdots	bible
Wọn kì yóò sì tún fi àwọn òrìṣà wọn ba ara wọn jẹ́ mọ́	Won ki yoo si tun fi awon orisa won ba ara won je mo	remove_accents_and_underdots	bible
“Kígbe rẹ̀ sókè	“Kigbe re soke	remove_accents_and_underdots	bible
Àwọn ọkùnrin méjì	Awon okunrin meji	remove_accents_and_underdots	bible
Bẹ́ẹ̀ ni mo sọ fún yín	Bee ni mo so fun yin	remove_accents_and_underdots	bible
Àwọn ọmọ Mose ènìyàn Ọlọ́run ni wọ́n kà gẹ́gẹ́ bí apá kan ẹ̀yà Lefi.	Awon omo Mose eniyan Olorun ni won ka gege bi apa kan eya Lefi.	remove_accents_and_underdots	bible
Jẹ́ kí n mọ ẹ̀kọ́ ìlànà rẹ:nígbà náà ni èmi yóò ṣe àṣàrò iṣẹ́ ìyanu rẹ.	Je ki n mo eko ilana re:nigba naa ni emi yoo se asaro ise iyanu re.	remove_accents_and_underdots	bible
Ìwọ yóò wí pé	Iwọ yoo wi pe	remove_only_accents	bible
Nítorí tí ó gbọ́ ohùn ìpè ṣùgbọ́n tí kò sì gbọ́ ìkìlọ̀	Nitori ti o gbo ohun ipe sugbon ti ko si gbo ikilo	remove_accents_and_underdots	bible
Ní ọjọ́ tí  fi àwọn ọmọ Amori lé Israẹli lọ́wọ́	Ni ojo ti  fi awon omo Amori le Israeli lowo	remove_accents_and_underdots	bible
Elijah sì wí fún Ahabu pé	Elijah si wi fun Ahabu pe	remove_only_accents	bible
Ẹ jẹ́ kí ọ̀rọ̀ yín kí ó dàpọ̀ mọ́ oore-ọ̀fẹ́ nígbà gbogbo	Ẹ jẹ gbogbo ọrọ yin ki o dapọ mọ oore-ọfẹ nigba ki	remove_only_accents_and_swap_word	bible
Ìwọ kò gbọdọ̀ jẹ́rìí èké sí ẹnìkejì rẹ.	Iwọ ko gbọdọ jẹrii eke si ẹnikeji rẹ.	remove_only_accents	bible
Nítorí pé	Nitori pe	remove_only_accents_and_any_random_word	bible
Bí Johanu sì ti ńlá ipa tirẹ̀ já	Bi Johanu si ti nla ipa tirẹ ja	remove_only_accents	bible
Ọmọ Jerahmeeli àkọ́bí Hesroni:Ramu ọmọ àkọ́bí rẹ̀ Buna	Ọmọ Jerahmeeli akọbi Hesroni:Ramu ọmọ akọbi rẹ Buna	remove_only_accents	bible
Mattaniah	Mattaniah	remove_accents_and_underdots	bible
Barnaba sì pinnu rẹ̀ láti mú Johanu lọ pẹ̀lú wọn	Barnaba si pinnu re lati mu Johanu lo pelu won	remove_accents_and_underdots	bible
Bí olówó rẹ̀ bá fún un ní aya	Bi olowo re ba fun un ni aya	remove_accents_and_underdots	bible
“ ‘Kì yóò sì ṣí ẹ̀gún tí ń gun ni ní ilẹ̀ Israẹli mọ́	Ki si ṣi ẹgun ti n gun ni ilẹ Israẹli mọ	remove_only_accents_and_any_random_word	bible
Saamu 125.	Saamu 125.	remove_accents_and_underdots	bible
Ọrùn rẹ dàbí ilé ìṣọ́ Dafidi	Orun re dabi ile iso Dafidi	remove_accents_and_underdots	bible
Jobu ráhùn sí Ọlọ́run.	Jobu rahun si Olorun.	remove_accents_and_underdots	bible
Ní ogúnjọ́ oṣù kejì	Ni ogunjọ oṣu keji	remove_only_accents	bible
Nígbà náà ni ó sì na ara rẹ̀ lórí ọmọdé náà ní ẹ̀ẹ̀mẹta	Nigba naa ni o si na ara re lori omode naa ni eemeta	remove_accents_and_underdots	bible
Ó sọ omi wọn di ẹ̀jẹ̀	O so omi won di eje	remove_accents_and_underdots	bible
Nígbà tí wọ́n sì dé	Nigba ti won si de	remove_accents_and_underdots	bible
Kíndìnrín méjèèjì pẹ̀lú ọ̀rá wọn tí ń bẹ lẹ́bàá ìhà àti ọ̀rá tí ó bo ẹ̀dọ̀	Kindinrin mejeeji pelu ora won ti n be lebaa iha ati ora ti o bo edo	remove_accents_and_underdots	bible
Ìwé kíkà ti n fò.	kika ti fo.	remove_only_accents_and_any_random_word	bible
Nígbà ti wọ́n dé Elimu	ti de Elimu	remove_only_accents_and_any_random_word	bible
bí ẹni tí ó kún fún ìbànújẹ́	bi ẹni ti o kun fun ibanujẹ	remove_only_accents	bible
aláìníyè nínú	alainiye ninu	remove_accents_and_underdots	bible
 .	.	remove_only_accents_and_any_random_word	bible
Hesekiah sì sùn pẹ̀lú àwọn baba rẹ̀: Manase ọmọ rẹ̀ sì jẹ ọba ní ipò rẹ̀.	Hesekiah si sun pẹlu ọba baba rẹ: Manase ọmọ rẹ si jẹ awọn ni ipo rẹ.	remove_only_accents_and_swap_word	bible
Padà	Pada	remove_only_accents_and_swap_word	bible
Isaaki sì jáde lọ sí oko ni ìrọ̀lẹ́ láti ṣe àṣàrò	Isaaki si jade lo si oko ni irole lati se asaro	remove_accents_and_underdots	bible
Sì wò ó	Si wo o	remove_accents_and_underdots	bible
Ní àkótán	Ni akotan	remove_accents_and_underdots	bible
Ẹ má ṣe jẹ́ kí ẹ̀yà ara yín kan di ohun èlò ohun búburú	E ma se je ki eya ara yin kan di ohun elo ohun buburu	remove_accents_and_underdots	bible
Àwọn ọkùnrin Efraimu	Awon okunrin Efraimu	remove_accents_and_underdots	bible
Wo asà wa	wa asa Wo	remove_only_accents_and_swap_word	bible
“Bí ó bá ṣe pé èmi bá fi àìṣòótọ́ rìn	Bi o ba ṣe pe emi ba fi aiṣootọ rin	remove_only_accents	bible
Àwọn tí ó yípadà kúrò lọ́dọ̀ ;Àti àwọn tí kò tí wá 	Awon ti o yipada kuro lodo ;Ati awon ti ko ti wa 	remove_accents_and_underdots	bible
Ọdún àwọn ọmọ Israẹli.	Odun awon omo Israeli.	remove_accents_and_underdots	bible
Ìbùkún ni fún ọ	Ibukun ni	remove_only_accents_and_any_random_word	bible
Lẹ́yìn náà	Lẹyin naa	remove_only_accents	bible
Nítorí pé nísinsin yìí àwa ń ríran bàìbàì nínú dígí; nígbà náà a ó rí í lójúkojú. Nísinsin yìí mò mọ̀ pé ní apá kan; nígbà náà èmi o mọ̀ lẹ́kùnrẹ́rẹ́	Nitori pe nisinsin yii awa n riran baibai ninu digi; nigba naa a o ri i lojukoju. Nisinsin yii mo mo pe ni apa kan; nigba naa emi o mo lekunrere	remove_accents_and_underdots	bible
Balaamu wí fún Balaki pé	Balaamu fun wi Balaki pe	remove_only_accents_and_swap_word	bible
Èmi yóò mú kí ọ̀pọ̀ àwọn ènìyàn dẹ́rùbà ọ́	Emi yoo mu ki ọpọ awọn eniyan dẹruba ọ	remove_only_accents	bible
“Àjèjì ti ó bá ń gbé ní àárín yín ti ó bá fẹ́ kópa nínú àjọ ìrékọjá 	“Ajeji ti o ba n gbe ni aarin yin ti o ba fe kopa ninu ajo irekoja 	remove_accents_and_underdots	bible
Nínú rẹ̀ ni onírúurú ẹranko ẹlẹ́ṣẹ̀ mẹ́rin wà	Ninu re ni oniruuru eranko elese merin wa	remove_accents_and_underdots	bible
Nígbà náà ni Samuẹli ké pe 	Nigba naa ni Samuẹli pe ke	remove_only_accents_and_swap_word	bible
Ọlọ́run ṣá à ni ẹlẹ́rìí mi	Ọlọrun ṣa a ni ẹlẹrii mi	remove_only_accents	bible
Bí Jesu sì ti ń ba obìnrin náà sọ̀rọ̀	Bi Jesu si ti n ba obinrin naa soro	remove_accents_and_underdots	bible
Bí wọ́n tí wọ inú ilé náà	Bi won ti wo inu ile naa	remove_accents_and_underdots	bible
Ó sì fi fún wọn pé	O si fi fun won pe	remove_accents_and_underdots	bible
Nígbà tí Paulu ń fẹ́ dáhùn	Nigba fẹ Paulu n ti dahun	remove_only_accents_and_swap_word	bible
Èmi ni 	Emi ni 	remove_accents_and_underdots	bible
Àwa kì í ṣe ará Etiopia àti àwọn ará Libia àwọn alágbára ogun pẹ̀lú ọ̀pọ̀lọpọ̀ kẹ̀kẹ́ àti àwọn ẹlẹ́ṣin? Síbẹ̀ nígbà tí ìwọ bá gbẹ́kẹ̀lé  yóò sì fi wọ́n lé ọwọ́ rẹ. 	Awa ki i ṣe Etiopia awọn ara Libia awọn alagbara ogun pẹlu ọpọlọpọ kẹkẹ ati awọn ẹlẹṣin? Sibẹ nigba ti iwọ ba gbẹkẹle yoo si fi wọn le ọwọ rẹ.	remove_only_accents_and_any_random_word	bible
Ó sì mú àkàrà	O si mu akara	remove_accents_and_underdots	bible
Ẹ kíyèsára yin	E kiyesara yin	remove_accents_and_underdots	bible
Ohun ti ọ̀kan mi kọ̀ láti tọ́wò	Ohun ti okan mi ko lati towo	remove_accents_and_underdots	bible
Ṣùgbọ́n wọ́n dákẹ́; nítorí wọn ti ń bá ara wọn jiyàn pé	Sugbon won dake; nitori won ti n ba ara won jiyan pe	remove_accents_and_underdots	bible
“Ẹyin ti ń retí ọ̀pọ̀	“Eyin ti n reti opo	remove_accents_and_underdots	bible
Nígbà tí Jesu rí i pé inú rẹ̀ bàjẹ́ gidigidi	Nigba ti Jesu ri i pe inu rẹ bajẹ gidigidi	remove_only_accents	bible
“Ẹ̀yin fúnrayín àti Benjamini arákùnrin mi pẹ̀lú rí i pé	“Eyin funrayin ati Benjamini arakunrin mi pelu ri i pe	remove_accents_and_underdots	bible
Nígbàkígbà tí àpótí ẹ̀rí bá gbéra Mose yóò sì wí pé	Nigbakigba ti apoti eri ba gbera Mose yoo si wi pe	remove_accents_and_underdots	bible
Peteru sì jáde	Peteru si jade	remove_accents_and_underdots	bible
“Ẹgbọrọ abo màlúù tó lẹ́wà ní Ejibitiṣùgbọ́n eṣinṣin ìparun dé	“Egboro abo maluu to lewa ni Ejibitisugbon esinsin iparun de	remove_accents_and_underdots	bible
Lẹ́yìn ìgbà tí ó bá fi ara hàn tán	Leyin igba ti o ba fi ara han tan	remove_accents_and_underdots	bible
Má ṣe jẹ́ kí ojú ki ó tì mí	Ma se je ki oju ki o ti mi	remove_accents_and_underdots	bible
Jesu la ojú ẹni tí a bí ní afọ́jú.	Jesu oju ẹni ti bi ni afọju.	remove_only_accents_and_any_random_word	bible
Mika bi í pé	Mika bi i pe	remove_accents_and_underdots	bible
Ó rántí májẹ̀mú rẹ̀ láéláé	ranti majẹmu laelae	remove_only_accents_and_any_random_word	bible
nítorí pé wọn kò pa òfin mi mọ́	nitori pe won ko pa ofin mi mo	remove_accents_and_underdots	bible
Dafidi sì dé Baali-Perasimu	Dafidi de si Baali-Perasimu	remove_only_accents_and_swap_word	bible
Nítorí tí ó pàṣẹ	Nitori ti o pase	remove_accents_and_underdots	bible
Yóò sì ṣe ní ọjọ́ náà	Yoo si ṣe ni ọjọ naa	remove_only_accents	bible
“Gbogbo yín	“Gbogbo yin	remove_accents_and_underdots	bible
Olófòófó a máa tú àṣírínítorí náà yẹra fún ènìyàn tí ń rojọ́ púpọ̀.	Olofoofo a maa tu asirinitori naa yera fun eniyan ti n rojo pupo.	remove_accents_and_underdots	bible
Òun nìkan ṣoṣo ni ó ta ojú ọ̀run	Oun nikan soso ni o ta oju orun	remove_accents_and_underdots	bible
Nítorí bí gbogbo ènìyàn ti kú nínú Adamu	Nitori bi gbogbo eniyan ti ku ninu Adamu	remove_accents_and_underdots	bible
Lẹ́yìn náà ni Eliakimu	Leyin naa ni Eliakimu	remove_accents_and_underdots	bible
Ǹjẹ́ nítorí náà	Njẹ nitori naa	remove_only_accents	bible
Bí ẹ̀ṣẹ̀ bá wáyé láìròtẹ́lẹ̀ láìjẹ́ pé ìjọ ènìyàn mọ̀ sí i	Bi ẹṣẹ ba waye lairotẹlẹ laijẹ pe ijọ mọ i	remove_only_accents_and_any_random_word	bible
Ṣùgbọ́n ẹ̀yin wá sí òkè Sioni	Sugbon eyin wa si oke Sioni	remove_accents_and_underdots	bible
Olórí Sinagọgu sì kún fún ìrunú	Olori Sinagogu si kun fun irunu	remove_accents_and_underdots	bible
Nítòótọ́ fún àlàáfíà ara mi ni	Nitooto fun alaafia ara mi ni	remove_accents_and_underdots	bible
Àwọn ènìyàn rẹ yóò tún ahoro àtijọ́ kọ́wọn yóò sì gbé ìpìlẹ̀ àtijọ́-tijọ́ róa ó sì pè ọ́ ní alátúnṣe ògiri tí ó ti wóàti olùmúbọ̀sípò àwọn òpópónà tí ènìyàn gbé inú rẹ̀.	Awon eniyan re yoo tun ahoro atijo kowon yoo si gbe ipile atijo-tijo roa o si pe o ni alatunse ogiri ti o ti woati olumubosipo awon opopona ti eniyan gbe inu re.	remove_accents_and_underdots	bible
Saulu ń jowú Dafidi.	Saulu n jowu Dafidi.	remove_accents_and_underdots	bible
Ọ̀rọ̀ ìkíni.	Ọrọ ikini.	remove_only_accents	bible
Nítorí náà	Nitori naa	remove_accents_and_underdots	bible
Nítorí bí òtítọ́ Ọlọ́run bá di púpọ̀ sí ìyìn rẹ̀ nítorí èké mi	Nitori bi otitọ Ọlọrun ba di pupọ si iyin rẹ nitori eke mi	remove_only_accents	bible
Èmi wí fún  pé ìwọ ni Ọlọ́run mi;	Emi wi fun  pe iwo ni Olorun mi;	remove_accents_and_underdots	bible
àti àwọn ará Hifi	ati awọn ara Hifi	remove_only_accents	bible
Fún àpẹẹrẹ	Fun apeere	remove_accents_and_underdots	bible
Tí wọ́n sì wà ní ẹ̀bá Àfonífojì Beti-Peori ní ìlà-oòrùn Jordani; ní ilẹ̀ Sihoni	Ti wọn si wa ni ẹba Afonifoji Beti-Peori ni ila-oorun Jordani; ni ilẹ Sihoni	remove_only_accents	bible
mo sì dá ọba lóhùn pé	mo si da oba lohun pe	remove_accents_and_underdots	bible
Elieseri ọmọ Dodafahu ti Meraṣa sọtẹ́lẹ̀ sí Jehoṣafati	Elieseri omo Dodafahu ti Merasa sotele si Jehosafati	remove_accents_and_underdots	bible
Ọkùnrin Beliali kan sì ń bẹ níbẹ̀ orúkọ rẹ̀ sì ń jẹ́ Ṣeba ọmọ Bikri ará Benjamini; ó sì fún ìpè ó sì wí pé	Ọkunrin Beliali kan si n nibẹ orukọ rẹ si n jẹ Ṣeba ọmọ Bikri ara Benjamini; o si ipe o si wi pe	remove_only_accents_and_any_random_word	bible
Ṣùgbọ́n Samuẹli wí pé	Samuẹli wi	remove_only_accents_and_any_random_word	bible
“ ‘Ní gbogbo ìgbà ẹ̀jẹ́ ìyàsọ́tọ̀ rẹ̀ yìí	Ni gbogbo igba ẹjẹ iyasọtọ rẹ yii	remove_only_accents	bible
Ó sì ṣe nígbà tí àwọn Ammoni bá Israẹli jagun	O si ṣe nigba awọn Ammoni Israẹli jagun	remove_only_accents_and_any_random_word	bible
Òun sì wí fún àwọn ọmọkùnrin rẹ̀ pé	Oun si wi fun awọn ọmọkunrin rẹ pe	remove_only_accents	bible
Ṣùgbọ́n àwọn ènìyàn tí ń tọ Omri lẹ́yìn borí àwọn tí ń tọ Tibni ọmọ Ginati lẹ́yìn. Bẹ́ẹ̀ ni Tibni kú	Ṣugbọn awọn eniyan ti ni tọ Omri lẹyin bori awọn ti n tọ Tibni ọmọ Ginati lẹyin. Bẹẹ n Tibni ku	remove_only_accents_and_swap_word	bible
Ó sì mú agbádá tí ó ti jábọ́ láti ọ̀dọ̀ Elijah ó sì padà lọ	O si mu agbada ti o ti jabo lati odo Elijah o si pada lo	remove_accents_and_underdots	bible
Mo fi òpin hàn láti ìbẹ̀rẹ̀ wá	Mo fi han ibẹrẹ wa	remove_only_accents_and_any_random_word	bible
Nígbà náà ni ó ń sọ àwọn ohun tí wọn ti ṣe fún wọn	Nigba naa ni o n so awon ohun ti won ti se fun won	remove_accents_and_underdots	bible
Nígbà náà ni Juda wí fún Tamari	Nigba naa ni Juda Tamari fun wi	remove_only_accents_and_swap_word	bible
Mo dúpẹ́ lọ́wọ́ ẹni tí ó fún mi ní agbára	Mo dupẹ lọwọ ẹni mi o fun ti ni agbara	remove_only_accents_and_swap_word	bible
. 	. 	remove_only_accents	bible
